Date,Low,Open,Volume,High,Close,Adjusted Close
04-01-1993,0.515625,0.53125,129136000,0.5357139706611633,0.5200889706611633,0.42945772409439087
05-01-1993,0.5111610293388367,0.517857015132904,186256000,0.529017984867096,0.529017984867096,0.4368307888507843
06-01-1993,0.5401790142059326,0.5424110293388367,281400000,0.5535709857940674,0.5513389706611633,0.45526206493377686
07-01-1993,0.5412949919700623,0.5513389706611633,272137600,0.5580360293388367,0.544642984867096,0.44973310828208923
08-01-1993,0.533482015132904,0.5424110293388367,320936000,0.5625,0.5558040142059326,0.45894894003868103
11-01-1993,0.5513389706611633,0.5535709857940674,273728000,0.5747770071029663,0.5725449919700623,0.4727728068828583
12-01-1993,0.549107015132904,0.560267984867096,346158400,0.5691959857940674,0.549107015132904,0.4534190893173218
13-01-1993,0.546875,0.549107015132904,199640000,0.5714290142059326,0.5669639706611633,0.46816426515579224
14-01-1993,0.5691959857940674,0.5714290142059326,367808000,0.5825889706611633,0.580357015132904,0.4792235493659973
15-01-1993,0.5357139706611633,0.544642984867096,902630400,0.5558040142059326,0.5379459857940674,0.44420307874679565
18-01-1993,0.517857015132904,0.53125,333636800,0.5357139706611633,0.53125,0.43867382407188416
19-01-1993,0.529017984867096,0.533482015132904,274041600,0.5401790142059326,0.533482015132904,0.4405169188976288
20-01-1993,0.53125,0.533482015132904,158737600,0.5379459857940674,0.5357139706611633,0.44235989451408386
21-01-1993,0.5245540142059326,0.533482015132904,184419200,0.5379459857940674,0.5357139706611633,0.44235989451408386
22-01-1993,0.5267860293388367,0.5379459857940674,146944000,0.5379459857940674,0.53125,0.43867382407188416
25-01-1993,0.529017984867096,0.529017984867096,202272000,0.5401790142059326,0.5357139706611633,0.44235989451408386
26-01-1993,0.5401790142059326,0.5401790142059326,285622400,0.5535709857940674,0.5424110293388367,0.44788992404937744
27-01-1993,0.5245540142059326,0.544642984867096,226620800,0.5513389706611633,0.5379459857940674,0.44420307874679565
28-01-1993,0.529017984867096,0.5357139706611633,184038400,0.5379459857940674,0.5345979928970337,0.44143837690353394
29-01-1993,0.5267860293388367,0.5379459857940674,266100800,0.546875,0.53125,0.43867382407188416
01-02-1993,0.529017984867096,0.529017984867096,240553600,0.546875,0.546875,0.45157599449157715
