Date,Low,Open,Volume,High,Close,Adjusted Close
03-01-1983,0.12611599266529083,0.1333709955215454,112828800,0.13504500687122345,0.12723200023174286,0.09958001971244812
04-01-1983,0.125,0.12723200023174286,223708800,0.13504500687122345,0.13448700308799744,0.10525818169116974
05-01-1983,0.1322540044784546,0.13448700308799744,141545600,0.13616099953651428,0.13504500687122345,0.10569500923156738
06-01-1983,0.12946400046348572,0.13504500687122345,97798400,0.13560299575328827,0.13002200424671173,0.10176359862089157
07-01-1983,0.12276799976825714,0.13002200424671173,172054400,0.13169600069522858,0.12276799976825714,0.09608619660139084
10-01-1983,0.12165199965238571,0.12276799976825714,275340800,0.12946400046348572,0.1283479928970337,0.10045347362756729
11-01-1983,0.1283479928970337,0.1283479928970337,1388800,0.13169600069522858,0.13002200424671173,0.10176359862089157
12-01-1983,0.13169600069522858,0.13169600069522858,176982400,0.140625,0.1372770071029663,0.10744190216064453
13-01-1983,0.13504500687122345,0.1372770071029663,82275200,0.13839299976825714,0.1372770071029663,0.10744190216064453
14-01-1983,0.13783499598503113,0.13783499598503113,184643200,0.14732100069522858,0.14732100069522858,0.11530294269323349
17-01-1983,0.14620499312877655,0.14732100069522858,234864000,0.15457600355148315,0.1523440033197403,0.11923429369926453
18-01-1983,0.14508900046348572,0.1523440033197403,219788800,0.155691996216774,0.1489959955215454,0.11661400645971298
19-01-1983,0.1484380066394806,0.1489959955215454,169657600,0.15178599953651428,0.15011200308799744,0.1174873486161232
20-01-1983,0.15011200308799744,0.15011200308799744,707840000,0.16685299575328827,0.16685299575328827,0.13058993220329285
21-01-1983,0.16517899930477142,0.16685299575328827,402595200,0.17410700023174286,0.16685299575328827,0.13058993220329285
24-01-1983,0.15457600355148315,0.16685299575328827,315414400,0.16685299575328827,0.15736599266529083,0.12316480278968811
25-01-1983,0.15625,0.15736599266529083,167036800,0.16741099953651428,0.1635040044784546,0.12796883285045624
26-01-1983,0.16517899930477142,0.16517899930477142,203212800,0.171875,0.17020100355148315,0.13321034610271454
27-01-1983,0.16964299976825714,0.17020100355148315,104316800,0.18303599953651428,0.18192000687122345,0.1423823982477188
28-01-1983,0.18080399930477142,0.18192000687122345,397734400,0.1875,0.18303599953651428,0.143255814909935
31-01-1983,0.1791290044784546,0.18303599953651428,188003200,0.18582600355148315,0.18247799575328827,0.1428191363811493
01-02-1983,0.1796880066394806,0.18247799575328827,210963200,0.18638400733470917,0.18638400733470917,0.1458761990070343
02-02-1983,0.1835940033197403,0.18638400733470917,267052800,0.1953130066394806,0.1914059966802597,0.14980678260326385
03-02-1983,0.18973200023174286,0.1914059966802597,252537600,0.1997770071029663,0.1992190033197403,0.15592169761657715
04-02-1983,0.1958709955215454,0.1992190033197403,214345600,0.202566996216774,0.19642899930477142,0.1537380814552307
07-02-1983,0.18526799976825714,0.19642899930477142,142912000,0.1992190033197403,0.18861599266529083,0.14762315154075623
08-02-1983,0.18470999598503113,0.18861599266529083,168112000,0.1914059966802597,0.186941996216774,0.1463129222393036
09-02-1983,0.18192000687122345,0.186941996216774,180812800,0.18973200023174286,0.18861599266529083,0.14762315154075623
10-02-1983,0.18861599266529083,0.18861599266529083,236723200,0.20200900733470917,0.20089299976825714,0.15723194181919098
11-02-1983,0.202566996216774,0.202566996216774,203548800,0.2109380066394806,0.20758900046348572,0.16247262060642242
14-02-1983,0.20145100355148315,0.20758900046348572,126179200,0.20758900046348572,0.2064729928970337,0.16159914433956146
15-02-1983,0.20033499598503113,0.2064729928970337,115180800,0.20814700424671173,0.202566996216774,0.15854206681251526
16-02-1983,0.19754500687122345,0.202566996216774,116569600,0.202566996216774,0.19866099953651428,0.15548497438430786
17-02-1983,0.19029000401496887,0.19866099953651428,136169600,0.19866099953651428,0.19642899930477142,0.1537380814552307
18-02-1983,0.19419600069522858,0.19642899930477142,114889600,0.20479899644851685,0.202566996216774,0.15854206681251526
22-02-1983,0.203683003783226,0.203683003783226,196784000,0.21317000687122345,0.20758900046348572,0.16247262060642242
23-02-1983,0.20591500401496887,0.20758900046348572,108035200,0.2103790044784546,0.20926299691200256,0.16378282010555267
24-02-1983,0.2109380066394806,0.2109380066394806,115494400,0.21595999598503113,0.2148440033197403,0.16815082728862762
25-02-1983,0.20758900046348572,0.2148440033197403,114688000,0.21707600355148315,0.20870499312877655,0.16334594786167145
28-02-1983,0.203125,0.20870499312877655,132294400,0.20926299691200256,0.203683003783226,0.15941555798053741
01-03-1983,0.203125,0.203683003783226,140268800,0.20814700424671173,0.2070309966802597,0.16203586757183075
02-03-1983,0.2064729928970337,0.2070309966802597,105952000,0.20982100069522858,0.20870499312877655,0.16334594786167145
03-03-1983,0.20145100355148315,0.20870499312877655,131532800,0.2109380066394806,0.20200900733470917,0.15810532867908478
04-03-1983,0.19307999312877655,0.20200900733470917,151804800,0.202566996216774,0.1992190033197403,0.15592169761657715
07-03-1983,0.18973200023174286,0.1992190033197403,152678400,0.1997770071029663,0.1953130066394806,0.15286462008953094
08-03-1983,0.18638400733470917,0.19419600069522858,220640000,0.19419600069522858,0.18917399644851685,0.14805975556373596
