Date,Low,Open,Volume,High,Close,Adjusted Close
03-01-2017,28.690000534057617,28.950000762939453,115127600,29.082500457763672,29.037500381469727,27.332469940185547
04-01-2017,28.9375,28.962499618530273,84472400,29.127500534057617,29.0049991607666,27.3018798828125
05-01-2017,28.952499389648438,28.979999542236328,88774400,29.21500015258789,29.15250015258789,27.440717697143555
06-01-2017,29.11750030517578,29.19499969482422,127007600,29.540000915527344,29.477500915527344,27.746633529663086
09-01-2017,29.485000610351562,29.487499237060547,134247600,29.857500076293945,29.747499465942383,28.000778198242188
10-01-2017,29.575000762939453,29.6924991607666,97848400,29.844999313354492,29.77750015258789,28.029020309448242
11-01-2017,29.649999618530273,29.684999465942383,110354400,29.982500076293945,29.9375,28.179624557495117
12-01-2017,29.552499771118164,29.725000381469727,108344800,29.825000762939453,29.8125,28.06196403503418
13-01-2017,29.702499389648438,29.77750015258789,104447600,29.905000686645508,29.760000228881836,28.012548446655273
17-01-2017,29.55500030517578,29.584999084472656,137759200,30.059999465942383,30.0,28.238452911376953
18-01-2017,29.927499771118164,30.0,94852000,30.125,29.997499465942383,28.236103057861328
19-01-2017,29.842500686645508,29.850000381469727,102389200,30.022499084472656,29.94499969482422,28.186689376831055
20-01-2017,29.9325008392334,30.112499237060547,130391600,30.112499237060547,30.0,28.238452911376953
23-01-2017,29.9424991607666,30.0,88200800,30.202499389648438,30.020000457763672,28.257280349731445
24-01-2017,29.875,29.887500762939453,92844000,30.024999618530273,29.99250030517578,28.231395721435547
25-01-2017,30.06999969482422,30.104999542236328,129510400,30.524999618530273,30.469999313354492,28.680856704711914
26-01-2017,30.399999618530273,30.417499542236328,105350400,30.610000610351562,30.485000610351562,28.694976806640625
27-01-2017,30.399999618530273,30.53499984741211,82251600,30.587499618530273,30.487499237060547,28.697330474853516
30-01-2017,30.165000915527344,30.232500076293945,121510000,30.407499313354492,30.407499313354492,28.622026443481445
31-01-2017,30.155000686645508,30.287500381469727,196804000,30.34749984741211,30.337499618530273,28.556137084960938
01-02-2017,31.752500534057617,31.75749969482422,447940000,32.622501373291016,32.1875,30.297508239746094
02-02-2017,31.94499969482422,31.9950008392334,134841600,32.34749984741211,32.13249969482422,30.24574089050293
03-02-2017,32.040000915527344,32.07749938964844,98029200,32.29750061035156,32.27000045776367,30.375164031982422
