Date,Low,Open,Volume,High,Close,Adjusted Close
02-01-2004,0.3782140016555786,0.38482099771499634,144642400,0.38839301466941833,0.3799999952316284,0.32579880952835083
05-01-2004,0.3824999928474426,0.3824999928474426,395018400,0.399821013212204,0.39589300751686096,0.33942487835884094
06-01-2004,0.38767901062965393,0.3973209857940674,509348000,0.4003570079803467,0.39446398615837097,0.338199645280838
07-01-2004,0.39160698652267456,0.39464300870895386,586874400,0.4076789915561676,0.4033930003643036,0.34585514664649963
08-01-2004,0.4044640064239502,0.4078570008277893,460303200,0.42375001311302185,0.41714298725128174,0.35764381289482117
09-01-2004,0.4069640040397644,0.41482099890708923,427459200,0.4308930039405823,0.4107140004634857,0.3521319031715393
12-01-2004,0.4124999940395355,0.4151790142059326,487547200,0.4285709857940674,0.42375001311302185,0.3633084297180176
13-01-2004,0.4260709881782532,0.4410710036754608,679016800,0.443571001291275,0.4307140111923218,0.369279146194458
14-01-2004,0.42464300990104675,0.4357140064239502,620043200,0.4382140040397644,0.4321430027484894,0.3705042898654938
15-01-2004,0.4017859995365143,0.4091069996356964,1018208800,0.41785699129104614,0.4080359935760498,0.3498358130455017
16-01-2004,0.4037500023841858,0.4087499976158142,372820000,0.4114289879798889,0.4057140052318573,0.34784504771232605
20-01-2004,0.3973209857940674,0.4048210084438324,315946400,0.4071429967880249,0.4058929979801178,0.3479984998703003
21-01-2004,0.4005360007286072,0.4053570032119751,226660000,0.4101789891719818,0.4037500023841858,0.3461611568927765
22-01-2004,0.3960709869861603,0.4028570055961609,205004800,0.4076789915561676,0.3960709869861603,0.33957743644714355
23-01-2004,0.3973209857940674,0.4003570079803467,227169600,0.4060710072517395,0.4028570055961609,0.345395565032959
26-01-2004,0.4005360007286072,0.4010710120201111,271269600,0.4117859899997711,0.4108929932117462,0.35228538513183594
27-01-2004,0.4071429967880249,0.4114289879798889,307070400,0.4151790142059326,0.4119639992713928,0.35320350527763367
28-01-2004,0.400178998708725,0.4078570008277893,275402400,0.41749998927116394,0.4021430015563965,0.3447834551334381
29-01-2004,0.39625000953674316,0.404107004404068,212699200,0.4071429967880249,0.4050000011920929,0.3472329080104828
30-01-2004,0.4003570079803467,0.4044640064239502,185298400,0.408392995595932,0.4028570055961609,0.345395565032959
02-02-2004,0.39428600668907166,0.4010710120201111,287431200,0.4073210060596466,0.3985710144042969,0.34172090888023376
03-02-2004,0.39285698533058167,0.3982140123844147,180812800,0.4000000059604645,0.39750000834465027,0.3408026397228241
04-02-2004,0.38749998807907104,0.39285698533058167,305552800,0.39446398615837097,0.38910698890686035,0.33360669016838074
05-02-2004,0.38946399092674255,0.38964301347732544,352844800,0.4091069996356964,0.4003570079803467,0.3432520925998688
